Campaign_ID,Channel,Date,Budget,Impressions,Clicks,Conversions,Revenue,Customer_Feedback
CMP_1407,Email,2025-06-08,41993.21,763818,41255,5908,137631.50456606067,"Decent, but could be better."
CMP_8689,Email,2025-02-21,14892.09,454623,14919,2767,67377.75109833565,Too expensive for me.
CMP_4958,Social Media,2025-11-13,10009.94,292704,4047,478,29440.449116684624,Amazing offer! bought it immediately.
CMP_6987,Email,2025-12-15,32236.66,910179,49924,4237,196659.66622083454,"Decent, but could be better."
CMP_8138,Social Media,2025-05-29,19019.37,219793,7311,814,20588.66831409052,"Worst experience, link didn't work."
CMP_2470,SMS,2025-07-03,25014.37,558542,24247,1414,57610.61458662247,"Spammy ad, hidden it."
CMP_5189,Website,2025-09-14,1694.7,50235,4823,820,59798.10260135639,Amazing offer! bought it immediately.
CMP_2527,SMS,2025-10-08,20886.75,573249,34161,2585,149385.14547146915,Amazing offer! bought it immediately.
CMP_2239,SMS,2025-03-22,16937.86,627607,22221,1498,99825.99474904462,Amazing offer! bought it immediately.
CMP_6859,Website,2025-04-09,21648.41,943129,49468,4349,103880.90119256722,"Worst experience, link didn't work."
CMP_5874,Social Media,2025-11-22,4386.82,212906,17640,1902,85701.48575346073,Too expensive for me.
CMP_4057,Website,2025-09-23,49415.78,2152128,26670,4849,166136.39974186465,"Great campaign, loved the visuals!"
CMP_2015,Email,2025-04-05,17833.3,346871,12272,1581,93363.74522639305,Too expensive for me.
CMP_8318,Social Media,2025-04-02,13352.59,151613,10857,2111,141769.71733781844,"Decent, but could be better."
CMP_1631,Email,2025-10-03,24273.65,838667,35486,4234,200146.03823769637,The ad was okay but a bit repetitive.
CMP_2804,SMS,2025-02-21,48187.48,1125117,87363,16595,1364204.355580791,"Spammy ad, hidden it."
CMP_4796,SMS,2025-08-20,10129.03,487723,34547,5807,144412.75976994832,"Great campaign, loved the visuals!"
CMP_7464,Email,2025-10-17,48080.72,898733,84787,12511,291722.4839153714,Love this brand!
CMP_6753,SMS,2025-09-01,47983.75,582458,48038,3964,378736.1840626209,The ad was okay but a bit repetitive.
CMP_2494,Email,2025-12-05,49800.1,1563169,43846,6667,283993.6158699457,Amazing offer! bought it immediately.
CMP_1706,Email,2025-12-05,10185.17,125229,12468,2242,171019.499986877,"Decent, but could be better."
CMP_6602,Email,2025-06-26,5515.46,195219,15027,1333,46979.018012696506,"Worst experience, link didn't work."
CMP_8208,SMS,2025-12-12,40518.83,998238,29385,4076,123971.17084219687,"Spammy ad, hidden it."
CMP_5366,SMS,2025-09-08,22849.89,302955,29496,4489,145554.56904586114,"Great campaign, loved the visuals!"
CMP_3233,Email,2025-04-29,48630.73,2360307,51371,4365,432610.3002920891,Too expensive for me.
CMP_7918,Website,2025-10-20,46968.62,1628977,152712,29977,1916262.2602323084,"Worst experience, link didn't work."
CMP_8757,Website,2025-12-16,29082.1,1247224,44570,5719,120061.95585273857,The ad was okay but a bit repetitive.
CMP_1832,Website,2025-07-11,3196.74,110556,1867,311,7135.181292107757,"Not interested, irrelevant content."
CMP_1735,Email,2025-03-10,31925.5,1023972,29192,2661,64598.95761667437,The ad was okay but a bit repetitive.
CMP_4865,Website,2025-07-07,47948.31,2279551,54131,8275,202407.6611210806,"Great campaign, loved the visuals!"
CMP_6308,SMS,2025-10-17,36720.21,1694551,143659,23174,952600.2519191846,"Decent, but could be better."
CMP_6571,Email,2025-04-08,38939.23,1085554,93391,11258,965056.8427972618,Love this brand!
CMP_8910,Email,2025-05-07,46189.42,2136875,170321,9353,379511.84021331806,"Not interested, irrelevant content."
CMP_9441,Website,2025-03-12,47113.74,955484,63553,9125,602416.0970376794,"Worst experience, link didn't work."
CMP_5656,Website,2025-07-06,8145.47,304384,9546,1188,107873.95150421995,"Not interested, irrelevant content."
CMP_9914,Website,2025-04-29,22122.96,542078,41548,4635,365587.4394287738,"Not interested, irrelevant content."
CMP_6794,Website,2025-02-13,25280.78,966853,52680,6482,529251.2960301884,Love this brand!
CMP_6577,Website,2025-04-13,20566.97,439828,16479,3122,230811.2447452071,Too expensive for me.
CMP_6664,Website,2025-07-18,42555.07,1965285,162890,30240,2184704.66665319,Too expensive for me.
CMP_6452,Website,2025-09-15,43244.79,1112421,73149,9561,714720.545318516,"Spammy ad, hidden it."
CMP_4491,SMS,2025-04-20,9178.36,303524,16880,2894,235027.83827881014,"Great campaign, loved the visuals!"
CMP_6670,SMS,2025-08-21,42049.09,1952241,166037,29023,859210.2338534795,"Decent, but could be better."
CMP_3630,Website,2025-12-31,5969.85,272424,13225,1881,98584.90262034249,"Decent, but could be better."
CMP_3173,Website,2025-09-09,31171.71,1114168,106387,9927,408233.3701995384,"Spammy ad, hidden it."
CMP_5671,SMS,2025-07-04,17211.19,395191,26247,4333,199464.73840226347,"Worst experience, link didn't work."
CMP_6908,SMS,2025-08-10,34659.66,1357622,106321,8027,771697.0693003158,"Not interested, irrelevant content."
CMP_9985,Email,2025-02-07,18403.4,257566,12405,1657,64823.82120876279,Highly recommended!
CMP_2974,Website,2025-08-09,1330.6,21677,1269,127,7321.283303975713,The ad was okay but a bit repetitive.
CMP_3092,Website,2025-03-05,25304.01,353136,22547,2867,103421.86021440082,Highly recommended!
CMP_6279,Website,2025-06-28,44071.46,1276265,111081,20152,941702.4082194258,The ad was okay but a bit repetitive.
CMP_3597,Website,2025-08-03,22696.33,846337,49670,7257,191937.6931199076,"Great campaign, loved the visuals!"
CMP_3044,Email,2025-06-22,9050.29,169886,6907,658,44490.99476816344,Highly recommended!
CMP_6321,Email,2025-10-15,35401.05,1480212,16153,1113,56056.68008375657,Love this brand!
CMP_8054,Email,2025-02-13,12258.74,467888,37504,6455,535441.2453092043,"Not interested, irrelevant content."
CMP_9951,Website,2025-04-29,25783.47,691926,48459,8053,276563.8982582067,Love this brand!
CMP_9911,Social Media,2025-01-28,18012.78,282894,22889,2082,139416.2713827235,Love this brand!
CMP_9590,Website,2025-09-28,35315.8,915624,21923,1194,77129.78339806518,"Decent, but could be better."
CMP_5495,Email,2025-09-19,41035.45,1061133,72843,14006,906861.814577138,Highly recommended!
CMP_1991,Website,2025-04-12,2217.78,30526,711,94,5787.6800289947005,Too expensive for me.
CMP_4880,SMS,2025-04-13,4216.8,126232,10245,854,38564.838173590586,"Worst experience, link didn't work."
CMP_7967,Email,2025-03-10,2049.05,32218,874,111,4109.011968471067,The ad was okay but a bit repetitive.
CMP_8636,Email,2025-08-08,7808.26,221681,9045,1773,96994.43629257586,"Great campaign, loved the visuals!"
CMP_9785,Email,2025-10-15,47377.6,2019421,143519,13797,976479.0905461235,Too expensive for me.
CMP_9433,Website,2025-05-29,33497.34,1464848,93794,5140,308015.72437607637,Too expensive for me.
CMP_2877,Website,2025-07-25,824.26,28930,598,92,4141.648007604752,The ad was okay but a bit repetitive.
CMP_1952,Email,2025-06-01,19218.9,250050,24726,1661,46754.46151510147,"Worst experience, link didn't work."
CMP_1076,Website,2025-11-29,21896.88,679734,58278,4323,376693.7531816099,Amazing offer! bought it immediately.
CMP_1299,Website,2025-06-10,8698.34,293064,15130,1251,43288.38548437877,Amazing offer! bought it immediately.
CMP_4784,SMS,2026-01-19,43594.06,1184622,69702,10182,510833.9043782145,Too expensive for me.
CMP_1671,Email,2025-06-14,37427.92,884537,18900,1924,158865.2134859874,"Spammy ad, hidden it."
CMP_3172,Social Media,2025-05-20,8547.63,95283,5539,445,29825.893724559726,Highly recommended!
CMP_7591,Social Media,2025-07-30,32849.75,1281692,24794,3853,167693.37362084285,Highly recommended!
CMP_5216,Website,2026-01-11,46701.48,1251030,92769,16577,397234.81017771835,"Great campaign, loved the visuals!"
CMP_8978,Email,2025-08-30,20859.96,1042372,93304,5946,197453.28266475975,Too expensive for me.
CMP_3009,SMS,2025-11-03,5691.59,62953,3711,323,22789.712195585224,Love this brand!
CMP_8741,Email,2025-12-10,15515.95,259176,22849,4357,359787.92709977,The ad was okay but a bit repetitive.
CMP_2372,Website,2025-06-08,38067.6,1463821,69097,5835,135611.51099629723,Too expensive for me.
CMP_2145,Website,2025-11-16,23989.12,1133781,11478,1041,37418.04356499166,"Great campaign, loved the visuals!"
CMP_8642,Email,2025-11-07,6634.16,120630,2664,292,13588.012638628552,Too expensive for me.
CMP_6259,SMS,2025-10-25,37024.66,1622129,77520,12989,499680.16433110845,"Great campaign, loved the visuals!"
CMP_5782,Website,2025-10-06,18202.8,895013,32242,5644,114049.20696248443,Highly recommended!
CMP_5824,Website,2025-09-23,44422.12,2057978,161142,14879,1459524.4571290417,"Spammy ad, hidden it."
CMP_1587,Website,2025-06-15,44030.94,479828,26788,2391,158448.48031493768,The ad was okay but a bit repetitive.
CMP_3731,Website,2025-09-06,31568.84,1248564,21719,2487,149320.5139895144,Highly recommended!
CMP_2121,Social Media,2025-10-19,3876.72,147381,8674,823,16923.97150411331,Amazing offer! bought it immediately.
CMP_5563,Social Media,2025-10-02,40655.03,1968222,63259,3588,125441.91373499497,"Worst experience, link didn't work."
CMP_9147,SMS,2025-07-05,38619.7,562135,20157,3886,79260.70300601517,"Worst experience, link didn't work."
CMP_9100,Website,2025-12-27,30948.96,748507,67805,13234,466697.11150503403,Too expensive for me.
CMP_3777,SMS,2025-09-17,17850.05,212566,19310,3497,164040.11392684665,Amazing offer! bought it immediately.
CMP_2191,Website,2025-11-06,16893.43,557586,25694,2828,90761.87240209695,"Worst experience, link didn't work."
CMP_7390,SMS,2025-04-10,13025.44,576373,15598,1970,99021.58997750221,"Great campaign, loved the visuals!"
CMP_9200,Email,2026-01-08,19905.37,547085,13038,1752,173141.85669500424,"Great campaign, loved the visuals!"
CMP_3326,SMS,2026-01-03,17735.5,287853,15725,1877,61291.91917713241,"Worst experience, link didn't work."
CMP_5358,Website,2025-05-01,41310.12,2052549,140120,24416,2195604.666424674,Love this brand!
CMP_1154,SMS,2025-11-24,34720.34,1017806,65173,7826,599730.2531561886,"Decent, but could be better."
CMP_6250,Website,2026-01-07,29245.77,645504,15942,2827,109419.59827120483,"Decent, but could be better."
CMP_9083,Website,2025-08-23,6873.22,152708,10894,1516,145282.64623552057,Too expensive for me.
CMP_5867,Email,2025-11-29,46930.94,1691435,35266,4109,247566.43099988357,Too expensive for me.
CMP_8276,Social Media,2025-11-29,34748.31,880196,55994,5682,198656.89586686902,Amazing offer! bought it immediately.
CMP_9013,SMS,2025-12-19,24289.35,1133614,50550,3987,88148.74742729569,The ad was okay but a bit repetitive.
CMP_3172,Email,2025-07-09,13011.75,480637,13726,1401,81529.40008158628,Amazing offer! bought it immediately.
CMP_7407,SMS,2025-03-08,3345.78,135967,9586,1222,26170.09939818923,"Worst experience, link didn't work."
CMP_7923,SMS,2025-09-05,39121.17,1842517,91747,8902,405733.699549129,Too expensive for me.
CMP_3653,SMS,2025-09-28,27135.09,910343,12201,850,32795.83927912898,Amazing offer! bought it immediately.
CMP_3341,Website,2025-06-01,23482.11,841629,47556,8359,638810.8445152172,"Not interested, irrelevant content."
CMP_5203,Social Media,2025-02-27,24670.29,835972,25489,3477,140560.14453575603,Love this brand!
CMP_3371,SMS,2025-03-03,37162.19,909982,16434,1003,65260.924064483326,The ad was okay but a bit repetitive.
CMP_8983,Website,2025-05-06,14046.66,598445,13548,1270,99030.7954448769,"Not interested, irrelevant content."
CMP_7585,Website,2025-10-17,34783.34,1593269,36032,6408,271931.2018803061,The ad was okay but a bit repetitive.
CMP_5499,Social Media,2025-08-20,48537.46,1661553,158644,10268,320139.40458887996,The ad was okay but a bit repetitive.
CMP_8194,Website,2025-04-24,6445.2,213433,12024,1296,94364.7223919274,Too expensive for me.
CMP_8964,Social Media,2025-03-03,7096.64,234161,6002,943,46230.45302900278,Highly recommended!
CMP_6549,Website,2025-05-05,40917.78,1389105,62685,6764,591722.6502694202,Too expensive for me.
CMP_7266,SMS,2025-05-16,41426.83,1596169,51934,3536,111640.72572558442,Highly recommended!
CMP_3143,Website,2025-07-17,30664.15,307911,29877,4977,417994.33695676236,"Worst experience, link didn't work."
CMP_3746,SMS,2025-10-10,21942.76,893850,22984,2317,121189.62468417326,"Worst experience, link didn't work."
CMP_9774,Email,2025-03-13,21875.18,929673,76991,11262,909824.1621960894,"Great campaign, loved the visuals!"
CMP_9746,Website,2025-05-11,23767.55,982549,97986,7688,420877.98913256,"Worst experience, link didn't work."
CMP_3589,SMS,2025-08-13,16035.34,241524,14355,742,45169.41023798553,The ad was okay but a bit repetitive.
CMP_3788,SMS,2025-10-06,5775.22,237597,8411,1087,29023.487056269343,"Not interested, irrelevant content."
CMP_3818,Website,2025-05-15,30601.95,416382,22311,3504,79738.10488831243,Love this brand!
CMP_6863,SMS,2025-02-08,46831.37,620018,35704,3039,243337.10030891842,"Not interested, irrelevant content."
CMP_9885,Email,2025-02-06,26056.24,794950,27696,1891,122312.2624902069,The ad was okay but a bit repetitive.
CMP_1227,Social Media,2025-03-15,21237.69,275290,19208,2602,247234.15033918395,"Worst experience, link didn't work."
CMP_4781,SMS,2025-06-03,35444.05,1553393,131860,17964,1542364.9304280896,Amazing offer! bought it immediately.
CMP_1964,SMS,2025-11-27,22496.05,1019497,19958,3669,282644.02909310925,"Decent, but could be better."
CMP_5499,SMS,2025-02-01,16775.81,315156,21997,4282,268486.77238123876,Highly recommended!
CMP_9024,Email,2025-01-22,8057.34,132748,7800,987,94657.20871096171,Love this brand!
CMP_6839,Website,2026-01-04,44227.74,1855273,39569,4022,273463.69574459654,"Worst experience, link didn't work."
CMP_3671,Email,2025-11-21,42781.89,1947367,178794,28650,1652122.6416443782,"Great campaign, loved the visuals!"
CMP_8041,SMS,2025-04-27,10716.18,141607,13525,2275,194181.8061034856,"Worst experience, link didn't work."
CMP_2232,Email,2025-04-18,37494.15,1001994,61308,9150,870307.2480787617,"Decent, but could be better."
CMP_3627,SMS,2025-07-30,4636.74,140638,7465,869,63327.887387497125,"Spammy ad, hidden it."
CMP_3593,Website,2025-05-04,18204.86,537063,37508,5764,128484.77446369705,"Great campaign, loved the visuals!"
CMP_4880,Website,2025-11-05,2924.15,29810,333,56,1756.6453184611803,Amazing offer! bought it immediately.
CMP_2247,Social Media,2025-03-29,1226.0,15617,1323,233,10369.588240032255,Too expensive for me.
CMP_8057,SMS,2025-03-30,47373.87,2062266,23215,3598,330719.31676343177,The ad was okay but a bit repetitive.
CMP_3891,Website,2025-08-25,41226.77,956656,18298,2903,141755.99111393892,"Worst experience, link didn't work."
CMP_6719,SMS,2025-09-11,33693.03,962140,10321,728,55781.25523669512,"Worst experience, link didn't work."
CMP_8033,Website,2025-12-21,41709.51,1739331,171148,14782,1356728.6679965903,"Great campaign, loved the visuals!"
CMP_6301,SMS,2025-07-30,36031.25,1416264,91481,5996,569840.8332096229,Love this brand!
CMP_8242,SMS,2025-12-24,14004.38,447572,22019,1958,129846.36824742849,"Decent, but could be better."
CMP_4772,Email,2025-08-11,37050.3,654792,30729,5827,274385.7454856935,"Worst experience, link didn't work."
CMP_2111,Website,2025-10-13,38171.03,648794,59492,4183,264080.27496931265,"Decent, but could be better."
CMP_5489,SMS,2025-03-09,31991.77,426619,42212,5454,345282.489641973,The ad was okay but a bit repetitive.
CMP_2254,SMS,2025-09-24,19150.29,527418,17911,1450,122406.33316767483,"Great campaign, loved the visuals!"
CMP_3755,Social Media,2025-03-25,6374.97,312731,13884,2087,149627.93187503397,"Great campaign, loved the visuals!"
CMP_9524,Email,2025-09-25,31277.96,434840,40237,6653,612806.9096041669,"Great campaign, loved the visuals!"
CMP_2659,Website,2025-08-04,25467.25,698511,15126,1054,51149.1770451514,"Worst experience, link didn't work."
CMP_6869,Social Media,2025-11-26,37324.89,1624142,120159,15765,374092.2479126212,Too expensive for me.
CMP_5850,Email,2025-05-08,27828.68,1159104,22382,2551,179593.87146761708,"Great campaign, loved the visuals!"
CMP_9172,SMS,2025-09-16,27830.51,1386966,114175,8725,668894.0210644705,The ad was okay but a bit repetitive.
CMP_2917,Email,2025-03-28,10196.51,372168,4608,270,9270.227334069652,Amazing offer! bought it immediately.
CMP_3209,Website,2025-02-25,21598.96,1004638,24364,1856,106582.92434250821,"Spammy ad, hidden it."
CMP_6691,Email,2025-05-01,20708.03,618593,41962,3474,187388.75972598634,"Worst experience, link didn't work."
CMP_3414,SMS,2025-07-06,11255.8,172232,7559,1069,42549.45136113939,"Not interested, irrelevant content."
CMP_1750,Email,2025-05-12,34581.67,1483543,144286,15349,819893.090038232,"Spammy ad, hidden it."
CMP_6043,SMS,2025-07-03,9069.47,173290,2468,342,25224.56338527179,"Worst experience, link didn't work."
CMP_1469,Email,2025-11-01,9786.78,285221,15333,1133,54457.36857695153,"Spammy ad, hidden it."
CMP_5588,Website,2025-08-18,38167.68,735723,72665,11379,413821.6549902658,"Spammy ad, hidden it."
CMP_4423,Website,2025-12-26,4559.55,122741,2625,386,9555.06893824277,Amazing offer! bought it immediately.
CMP_1348,Website,2025-04-07,32793.84,1221446,111536,8821,258652.15372921355,"Decent, but could be better."
CMP_2224,SMS,2025-04-03,2375.65,62329,2355,221,17226.332608288005,Amazing offer! bought it immediately.
CMP_5642,SMS,2025-03-19,16264.97,419704,18346,1045,65125.17070326592,"Spammy ad, hidden it."
CMP_2027,SMS,2025-03-03,10625.89,274471,10446,1715,149724.45318495607,Amazing offer! bought it immediately.
CMP_8256,Social Media,2025-09-27,17209.91,502842,22892,1837,68015.29234455343,Love this brand!
CMP_7076,Email,2025-12-10,4765.83,184133,5065,417,9273.341447838999,Too expensive for me.
CMP_4456,Social Media,2025-06-30,13347.9,526325,7321,922,36255.478619496585,Amazing offer! bought it immediately.
CMP_3512,Email,2025-11-07,17434.12,432043,35275,6838,253345.8140622161,"Not interested, irrelevant content."
CMP_5546,SMS,2025-07-26,23065.25,366989,19493,3651,76656.76469805332,"Worst experience, link didn't work."
CMP_5451,Website,2025-06-06,22587.2,846657,33742,5731,526160.6141950856,"Decent, but could be better."
CMP_2517,Social Media,2025-11-07,38155.1,1164194,64990,11504,529122.7499800039,Love this brand!
CMP_6446,Email,2025-06-06,28376.4,1213208,48713,2528,94362.07611453334,Love this brand!
CMP_7367,Email,2025-11-17,37858.47,796225,40742,7887,679249.6313160601,Love this brand!
CMP_7858,Social Media,2025-02-19,20252.2,783857,58070,6764,520133.2770580715,"Decent, but could be better."
CMP_6613,SMS,2025-12-15,42780.01,533133,50261,3880,252569.67299676337,"Worst experience, link didn't work."
CMP_5423,Website,2025-10-08,15328.06,470442,21882,2380,174616.68981383456,Highly recommended!
CMP_2399,Social Media,2025-03-31,33319.38,804365,15326,1557,97196.61940992733,"Not interested, irrelevant content."
CMP_2597,Social Media,2025-10-21,20612.44,977567,25530,2223,78823.56317244063,Highly recommended!
CMP_5088,SMS,2025-03-24,3940.78,133243,12619,1825,137664.6230238502,Too expensive for me.
CMP_9145,Website,2025-09-25,39722.81,1469854,68818,7548,745012.7598037085,"Decent, but could be better."
CMP_2470,Email,2025-11-27,15591.29,309326,26729,4942,113269.20144818616,"Not interested, irrelevant content."
CMP_9449,Social Media,2025-03-01,25049.57,615809,61509,7039,536943.3773311689,"Worst experience, link didn't work."
CMP_9556,Social Media,2025-11-13,37486.66,1212505,25678,2865,166999.71771123644,"Worst experience, link didn't work."
CMP_5577,Email,2025-03-25,7113.05,188857,18095,3432,89058.59448650067,Amazing offer! bought it immediately.
CMP_5117,Website,2025-04-04,29322.23,405634,4667,522,30793.690431377367,Love this brand!
CMP_2389,Email,2025-12-12,36667.57,888885,60844,6144,125594.99864849032,"Spammy ad, hidden it."
CMP_7855,Email,2025-05-20,33988.23,533037,52496,8103,607484.9390166823,The ad was okay but a bit repetitive.
CMP_2330,Email,2025-11-10,46401.86,1863076,77904,5621,271054.0879937319,Love this brand!
CMP_1191,Social Media,2025-12-01,22831.7,842836,49139,9116,673233.2121616252,The ad was okay but a bit repetitive.
CMP_5352,Email,2026-01-14,26748.83,965371,73947,9416,910957.6806131928,"Not interested, irrelevant content."
CMP_7048,Website,2025-12-01,27560.47,699538,35023,3925,308383.9081961869,"Spammy ad, hidden it."
CMP_4716,Email,2025-07-21,33555.16,484857,45775,7437,607971.4099886019,Love this brand!
CMP_8164,Website,2025-06-26,26588.91,949195,56081,9929,873359.6676335664,Too expensive for me.
CMP_7058,Email,2025-07-03,3698.04,80047,2512,328,26377.496348030338,"Spammy ad, hidden it."
CMP_4304,SMS,2025-12-02,43561.32,722170,25155,3805,114606.448667121,"Spammy ad, hidden it."
CMP_7794,SMS,2025-11-13,35754.12,1637292,146239,19103,978213.6562779474,"Not interested, irrelevant content."
CMP_9622,Social Media,2025-11-07,11584.18,525839,11089,1976,146262.1075136215,The ad was okay but a bit repetitive.
